"tconst","primaryTitle","releaseYear","isAdult","runtimeMinutes","genres","worldwideSalesDollars","averageRating","numVotes","directors","writers","mainCast"
"tt4849438","Baahubali 2: The Conclusion",2017,0,167,"Action,Drama",NA,8.3,87151,"nm1442514","nm2353436,nm1442514,nm7448575,nm4488268,nm4157919,nm4191232,nm1523325","nm1659141, nm2281292, nm2011932, nm1961459"
"tt4853102","Batman: The Killing Joke",2016,0,76,"Action,Animation,Crime",NA,6.4,55147,"nm0515005","nm1568755,nm2082787,nm0004170,nm0277730,nm0600872","nm0175834, nm0000434, nm0152839, nm0936403"
"tt4857264","The Invisible Guest",2016,0,106,"Crime,Drama,Mystery",NA,8.1,168927,"nm1079062","nm1079062,nm1516346","nm1832584, nm0905676, nm0180580, nm1036659"
"tt4877122","The Emoji Movie",2017,0,86,"Adventure,Animation,Comedy",NA,3.3,62400,"nm1902232","nm1902232,nm0796928,nm0925234,nm0388971","nm2554352, nm0179479, nm0267506, nm0748973"
"tt4877122","The Emoji Movie",2017,0,86,"Adventure,Animation,Comedy",217776646,3.3,62400,"nm1902232","nm1902232,nm0796928,nm0925234,nm0388971","nm2554352, nm0179479, nm0267506, nm0748973"
"tt4881806","Jurassic World: Fallen Kingdom",2018,0,128,"Action,Adventure,Sci-Fi",1310466296,6.2,294717,"nm1291105","nm2081046,nm1119880,nm0000341","nm0695435, nm0397171, nm1245863, nm6819854"
"tt4881806","Jurassic World: Fallen Kingdom",2018,0,128,"Action,Adventure,Sci-Fi",NA,6.2,294717,"nm1291105","nm2081046,nm1119880,nm0000341","nm0695435, nm0397171, nm1245863, nm6819854"
"tt4901306","Perfect Strangers",2016,0,96,"Comedy,Drama",NA,7.7,63533,"nm0002645","nm3798121,nm0182499,nm0002645,nm2601560,nm0712330","nm0061484, nm2063290, nm0316074, nm0502412"
"tt4912910","Mission: Impossible - Fallout",2018,0,147,"Action,Adventure,Thriller",791657398,7.7,318690,"nm0003160","nm0312367,nm0003160","nm0000129, nm0147147, nm0000609, nm0670408"
"tt4912910","Mission: Impossible - Fallout",2018,0,147,"Action,Adventure,Thriller",NA,7.7,318690,"nm0003160","nm0312367,nm0003160","nm0000129, nm0147147, nm0000609, nm0670408"
"tt4916630","Just Mercy",2019,0,137,"Biography,Crime,Drama",NA,7.6,63654,"nm2308774","nm2308774,nm6150131,nm1555164","nm0430107, nm0004937, nm0488953, nm11324875"
"tt4925292","Lady Bird",2017,0,94,"Comedy,Drama",NA,7.4,275675,"nm1950086","nm1950086","nm1519680, nm0582418, nm0504832, nm2348627"
"tt4995790","The Square",2017,0,151,"Comedy,Drama",NA,7.2,61702,"nm1128037","nm1128037","nm0051903, nm0005253, nm0922035, nm1024953"
"tt5013056","Dunkirk",2017,0,106,"Action,Drama,History",NA,7.8,625394,"nm0634240","nm0634240","nm7887725, nm4422686, nm0753314, nm0362766"
"tt5013056","Dunkirk",2017,0,106,"Action,Drama,History",527016307,7.8,625394,"nm0634240","nm0634240","nm7887725, nm4422686, nm0753314, nm0362766"
"tt5022702","Hush",2016,0,82,"Horror,Thriller",NA,6.6,124871,"nm1093039","nm1093039,nm2318089","nm0302330, nm2318089, nm0873998, nm1418096"
"tt5027774","Three Billboards Outside Ebbing, Missouri",2017,0,115,"Comedy,Crime,Drama",NA,8.1,485928,"nm1732981","nm1732981","nm0000531, nm0000437, nm0005377, nm2655177"
"tt5028340","Mary Poppins Returns",2018,0,130,"Adventure,Comedy,Family",349546142,6.7,86044,"nm0551128","nm0871308,nm1341735,nm0551128,nm0217896","nm1289434, nm0592135, nm0924210, nm0607865"
"tt5028340","Mary Poppins Returns",2018,0,130,"Adventure,Comedy,Family",NA,6.7,86044,"nm0551128","nm0871308,nm1341735,nm0551128,nm0217896","nm1289434, nm0592135, nm0924210, nm0607865"
"tt5033998","Charlie's Angels",2019,0,118,"Action,Adventure,Comedy",NA,4.9,69784,"nm0006969","nm0006969,nm0818746,nm1430632,nm0324578,nm0730850","nm0829576, nm4305463, nm8212878, nm0006969"
"tt5034838","Godzilla vs. Kong",2021,0,113,"Action,Sci-Fi,Thriller",NA,6.3,194692,"nm1417392","nm0744429,nm1002424,nm1296461,nm3069408,nm1440919","nm0002907, nm5611121, nm0356017, nm3109964"
"tt5034838","Godzilla vs. Kong",2021,0,113,"Action,Sci-Fi,Thriller",467863133,6.3,194692,"nm1417392","nm0744429,nm1002424,nm1296461,nm3069408,nm1440919","nm0002907, nm5611121, nm0356017, nm3109964"
"tt5052448","Get Out",2017,0,104,"Horror,Mystery,Thriller",NA,7.7,555092,"nm1443502","nm1443502","nm2257207, nm4129745, nm0925966, nm0001416"
"tt5052474","Sicario: Day of the Soldado",2018,0,122,"Action,Adventure,Crime",NA,7.1,142150,"nm1356588","nm0792263","nm0001125, nm0000982, nm5097044, nm0232998"
"tt5294550","All the Money in the World",2017,0,132,"Biography,Crime,Drama",NA,6.8,83393,"nm0000631","nm0769227,nm0669301","nm0931329, nm0001626, nm0000242, nm0244151"
"tt5308322","Happy Death Day",2017,0,96,"Comedy,Horror,Mystery",NA,6.6,134434,"nm0484907","nm1245146","nm1557329, nm3441152, nm4384329, nm2531628"
"tt5311514","Your Name.",2016,0,106,"Animation,Drama,Fantasy",NA,8.4,245524,"nm1396121","nm1396121,nm1038805","nm1126340, nm4759838, nm6954008, nm2976492"
"tt5323662","A Silent Voice: The Movie",2016,0,130,"Animation,Drama",NA,8.1,73511,"nm2210720","nm7835741,nm1027089,nm2116827","nm0997115, nm2977461, nm2976492, nm2770525"
"tt5362988","Wind River",2017,0,107,"Crime,Drama,Mystery",NA,7.7,240670,"nm0792263","nm0792263","nm0647634, nm0719637, nm0001295, nm2080328"
"tt5363618","Sound of Metal",2019,0,120,"Drama,Music",NA,7.7,117134,"nm2942187","nm2942187,nm3473150,nm0161834","nm1981893, nm4972453, nm0705152, nm4248765"
"tt5390504","Detroit",2017,0,143,"Crime,Drama,History",NA,7.3,52358,"nm0000941","nm1676793","nm3915784, nm1107001, nm4861346, nm3632976"
"tt5461944","Hotel Mumbai",2018,0,123,"Action,Drama,History",NA,7.6,61127,"nm2285536","nm0171722,nm2285536","nm2353862, nm2309517, nm2258164, nm0451600"
"tt5462602","The Big Sick",2017,0,120,"Comedy,Drama,Romance",NA,7.5,132059,"nm0795290","nm5077137,nm3529685","nm3529685, nm1443740, nm0000456, nm0005380"
"tt5463162","Deadpool 2",2018,0,119,"Action,Adventure,Comedy",NA,7.7,547175,"nm0500610","nm1014201,nm1116660,nm0005351,nm0509580,nm1436760","nm0005351, nm0000982, nm1072555, nm5421877"
"tt5463162","Deadpool 2",2018,0,119,"Action,Adventure,Comedy",785896609,7.7,547175,"nm0500610","nm1014201,nm1116660,nm0005351,nm0509580,nm1436760","nm0005351, nm0000982, nm1072555, nm5421877"
"tt5478478","Hostiles",2017,0,134,"Drama,Western",NA,7.2,81960,"nm0178376","nm0178376,nm0829329","nm0791864, nm0683253, nm4768271, nm4767842"
"tt5503686","Hustlers",2019,0,110,"Comedy,Crime,Drama",NA,6.3,95732,"nm1032521","nm1032521,nm5658722","nm2090422, nm0000182, nm0005466, nm9724879"
"tt5503686","Hustlers",2019,0,110,"Comedy,Crime,Drama",157563598,6.3,95732,"nm1032521","nm1032521,nm5658722","nm2090422, nm0000182, nm0005466, nm9724879"
"tt5519340","Bright",2017,0,117,"Action,Fantasy,Thriller",NA,6.3,184006,"nm0043742","nm0484840","nm0000226, nm0249291, nm0636426, nm1183149"
"tt5758778","Skyscraper",2018,0,102,"Action,Adventure,Thriller",NA,5.8,119038,"nm1098493","nm1098493","nm0425005, nm0000117, nm1977856, nm3435612"
"tt5774060","Underwater",2020,0,95,"Action,Horror,Sci-Fi",NA,5.8,77906,"nm1827931","nm3929259,nm3092414","nm0829576, nm0001993, nm6974206, nm2554352"
"tt5776858","Phantom Thread",2017,0,130,"Drama,Romance",NA,7.5,127589,"nm0000759","nm0000759","nm3043279, nm0000358, nm0544334, nm4914253"
"tt5813916","The Mountain II",2016,0,135,"Action,Drama,War",NA,9,107780,"nm3809021","nm3809021","nm5384553, nm1832249, nm1614951, nm1759557"
"tt5814060","The Nun",2018,0,96,"Horror,Mystery,Thriller",NA,5.3,135397,"nm2379028","nm2477891,nm1490123","nm0065007, nm3920288, nm2997552, nm0007491"
"tt5814060","The Nun",2018,0,96,"Horror,Mystery,Thriller",365551694,5.3,135397,"nm2379028","nm2477891,nm1490123","nm0065007, nm3920288, nm2997552, nm0007491"
"tt5834262","Hotel Artemis",2018,0,94,"Action,Crime,Drama",NA,6.1,52244,"nm1510800","nm1510800","nm0000149, nm1154749, nm1176985, nm1250791"
"tt5848272","Ralph Breaks the Internet",2018,0,112,"Adventure,Animation,Comedy",529323962,7,152823,"nm0601781,nm1601882","nm1601882,nm0962596,nm0601781,nm0714114,nm2888684","nm0000604, nm0798971, nm2933757, nm0378245"
"tt5848272","Ralph Breaks the Internet",2018,0,112,"Adventure,Animation,Comedy",NA,7,152823,"nm0601781,nm1601882","nm1601882,nm0962596,nm0601781,nm0714114,nm2888684","nm0000604, nm0798971, nm2933757, nm0378245"
"tt6048922","Greyhound",2020,0,91,"Action,Drama,History",NA,7,91445,"nm0773689","nm0000158,nm0286163","nm0000158, nm0000223, nm0334318, nm5090093"
"tt6053438","First Reformed",2017,0,113,"Drama,Mystery,Thriller",NA,7.1,54669,"nm0001707","nm0001707","nm0000160, nm1086543, nm0147825, nm0384751"
"tt6105098","The Lion King",2019,0,118,"Adventure,Animation,Drama",1662899439,6.9,235437,"nm0269463","nm0622288,nm0575293,nm0731271,nm0941314","nm2255973, nm0461498, nm0736622, nm0252230"
"tt6105098","The Lion King",2019,0,118,"Adventure,Animation,Drama",NA,6.9,235437,"nm0269463","nm0622288,nm0575293,nm0731271,nm0941314","nm2255973, nm0461498, nm0736622, nm0252230"
"tt6111574","The Woman in the Window",2021,0,100,"Crime,Drama,Mystery",NA,5.7,71014,"nm0942504","nm0504832,nm8481224","nm0010736, nm0000198, nm1107001, nm9538520"
"tt6133466","The First Purge",2018,0,97,"Action,Horror,Sci-Fi",NA,5.2,62269,"nm2618764","nm0218621","nm5002057, nm6280112, nm4725341, nm0004996"
"tt6139732","Aladdin",2019,0,128,"Adventure,Comedy,Family",NA,6.9,255167,"nm0005363","nm0041864,nm0005363","nm0000226, nm4565815, nm4305463, nm3092471"
"tt6139732","Aladdin",2019,0,128,"Adventure,Comedy,Family",1050693953,6.9,255167,"nm0005363","nm0041864,nm0005363","nm0000226, nm4565815, nm4305463, nm3092471"
"tt6146586","John Wick: Chapter 3 - Parabellum",2019,0,130,"Action,Crime,Thriller",NA,7.4,323099,"nm0821432","nm4401003,nm8748334,nm2384772,nm0009207","nm0000206, nm0000932, nm0574534, nm0000401"
"tt6146586","John Wick: Chapter 3 - Parabellum",2019,0,130,"Action,Crime,Thriller",327281779,7.4,323099,"nm0821432","nm4401003,nm8748334,nm2384772,nm0009207","nm0000206, nm0000932, nm0574534, nm0000401"
"tt6147768","Split",2016,0,123,"Action,Drama,Sport",278454417,6.4,237,"nm8509498","nm8509498","nm3752295, nm0949167, nm0497630"
"tt6155172","Roma",2018,0,135,"Drama",NA,7.7,153624,"nm0190859","nm0190859","nm8611957, nm0211920, nm9948845, nm9985727"
"tt6264654","Free Guy",2021,0,115,"Action,Adventure,Comedy",NA,7.2,316994,"nm0506613","nm1073238,nm0672015","nm0005351, nm3069650, nm0169806, nm2577076"
"tt6264654","Free Guy",2021,0,115,"Action,Adventure,Comedy",331503757,7.2,316994,"nm0506613","nm1073238,nm0672015","nm0005351, nm3069650, nm0169806, nm2577076"
"tt6265828","A Ghost Story",2017,0,92,"Drama,Fantasy,Romance",NA,6.8,69767,"nm1108007","nm1108007","nm0000729, nm1913734, nm8141375, nm5652167"
"tt6266538","Vice",2018,0,132,"Biography,Comedy,Drama",NA,7.2,140531,"nm0570912","nm0570912","nm0000288, nm0010736, nm0136797, nm0005377"
"tt6334354","The Suicide Squad",2021,0,132,"Action,Adventure,Comedy",NA,7.2,316939,"nm0348181","nm0348181","nm3053338, nm0252961, nm1078479, nm1172478"
"tt6343314","Creed II",2018,0,130,"Drama,Sport",214215889,7.1,119833,"nm4023702","nm3541432,nm0000230,nm0672011,nm1854539,nm3363032,nm4023702","nm0430107, nm0000230, nm1935086, nm0711118"
"tt6343314","Creed II",2018,0,130,"Drama,Sport",NA,7.1,119833,"nm4023702","nm3541432,nm0000230,nm0672011,nm1854539,nm3363032,nm4023702","nm0430107, nm0000230, nm1935086, nm0711118"
"tt6499752","Upgrade",2018,0,100,"Action,Sci-Fi,Thriller",NA,7.5,178912,"nm1191481","nm1191481","nm1334869, nm2177933, nm2114889, nm1980534"
"tt7282468","Burning",2018,0,148,"Drama,Mystery,Thriller",NA,7.5,60943,"nm0496969","nm7669131,nm0496969,nm1633142","nm2584860, nm3081796, nm9311474, nm9940627"
"tt7286456","Joker",2019,0,122,"Crime,Drama,Thriller",NA,8.4,1168392,"nm0680846","nm0680846,nm0798788,nm0004170,nm0277730,nm1047603","nm0001618, nm0000134, nm5939164, nm0175814"
"tt7286456","Joker",2019,0,122,"Crime,Drama,Thriller",1074419384,8.4,1168392,"nm0680846","nm0680846,nm0798788,nm0004170,nm0277730,nm1047603","nm0001618, nm0000134, nm5939164, nm0175814"
"tt7349662","BlacKkKlansman",2018,0,135,"Biography,Comedy,Crime",NA,7.5,253561,"nm0000490","nm4478735,nm5161275,nm0932551,nm0000490,nm9259302","nm0913475, nm3485845, nm5637553, nm0333410"
"tt7349950","It Chapter Two",2019,0,169,"Drama,Fantasy,Horror",NA,6.5,245718,"nm0615592","nm0000175,nm2477891","nm1567113, nm0564215, nm0352778, nm2248149"
"tt7349950","It Chapter Two",2019,0,169,"Drama,Fantasy,Horror",473093228,6.5,245718,"nm0615592","nm0000175,nm2477891","nm1567113, nm0564215, nm0352778, nm2248149"
"tt7374948","Always Be My Maybe",2019,0,101,"Comedy,Romance",NA,6.8,54276,"nm0451274","nm4399227,nm1320827,nm1486706","nm4399227, nm1320827, nm0756839, nm2345104"
"tt7395114","The Devil All the Time",2020,0,138,"Crime,Drama,Thriller",NA,7.1,124697,"nm1290515","nm1290515,nm10101337,nm5675928","nm0803889, nm4043618, nm8928696, nm11709013"
"tt7401588","Instant Family",2018,0,118,"Comedy,Drama",NA,7.3,103176,"nm1890845","nm1890845,nm1898234","nm0000242, nm0126284, nm5097044, nm4851894"
"tt7456310","Anna",2019,0,118,"Action,Thriller",NA,6.6,77732,"nm0000108","nm0000108","nm7712734, nm0000545, nm1812656, nm0614165"
"tt7550000","Project Power",2020,0,113,"Action,Crime,Sci-Fi",NA,6,84098,"nm1160962,nm1413364","nm3231728","nm0004937, nm0330687, nm6195774, nm0763928"
"tt7556122","The Old Guard",2020,0,125,"Action,Adventure,Fantasy",NA,6.6,155341,"nm0697656","nm1421638,nm8030368","nm0000234, nm8460487, nm0774386, nm3092471"
"tt7737528","Kate",2021,0,106,"Action,Adventure,Crime",NA,6.2,56228,"nm1031639","nm7073779","nm0935541, nm0000437, nm11008562, nm0038355"
"tt7737786","Greenland",2020,0,119,"Action,Drama,Sci-Fi",NA,6.4,108932,"nm0006846","nm2133655","nm0124930, nm1072555, nm9819444, nm0001277"
"tt7740496","Nightmare Alley",2021,0,150,"Crime,Drama,Thriller",NA,7.1,96807,"nm0868219","nm0868219,nm1965407,nm0340343","nm0177896, nm0000949, nm0001057, nm0000353"
"tt7752126","Brightburn",2019,0,90,"Drama,Horror,Mystery",NA,6.1,93464,"nm0946521","nm0348160,nm0348208","nm0006969, nm0219292, nm6676262, nm6561765"
"tt7775622","Free Solo",2018,0,100,"Adventure,Documentary,Sport",NA,8.1,64559,"nm1888091,nm3011011","\N","nm3658958, nm2225545, nm3011011, nm7466099"
"tt7784604","Hereditary",2018,0,127,"Drama,Horror,Mystery",NA,7.3,287565,"nm4170048","nm4170048","nm0001057, nm8412536, nm0000321, nm1842974"
"tt7798634","Ready or Not",2019,0,95,"Action,Comedy,Horror",NA,6.8,138689,"nm2419470,nm2366012","nm2361509,nm1459583","nm3034977, nm0111013, nm1975628, nm0001089"
"tt8075192","Shoplifters",2018,0,121,"Crime,Drama",NA,7.9,73079,"nm0466153","nm0466153","nm1410940, nm2747232, nm0452817, nm3640154"
"tt8079248","Yesterday",2019,0,116,"Comedy,Fantasy,Music",NA,6.8,147076,"nm0000965","nm0193485,nm0058539","nm2797744, nm4141252, nm1620545, nm7966281"
"tt8097030","Turning Red",2022,0,100,"Adventure,Animation,Comedy",NA,7.1,56552,"nm7626019","nm7626019,nm3264196,nm4927551","nm8823152, nm0644897, nm6205098, nm7490724"
"tt8106534","6 Underground",2019,0,128,"Action,Thriller",NA,6.1,165639,"nm0000881","nm1116660,nm1014201","nm0005351, nm0491259, nm2636310, nm5228887"
"tt8108198","Andhadhun",2018,0,139,"Comedy,Crime,Music",NA,8.2,88451,"nm1437189","nm4914249,nm10091335,nm1437189,nm9634132,nm1381758,nm1930518","nm4731677, nm0007102, nm2331000, nm0223521"
"tt8110330","Dil Bechara",2020,0,101,"Comedy,Drama,Romance",NA,8.1,127957,"nm2535507","nm4264671,nm7929999,nm2354099,nm2352210,nm1981261","nm3818286, nm4880714, nm1306410, nm1384413"
"tt8291224","Uri: The Surgical Strike",2019,0,138,"Action,Drama,History",NA,8.4,57605,"nm2336554","nm2336554","nm5817249, nm0712546, nm3741768, nm4417069"
"tt8291806","Pain and Glory",2019,0,113,"Drama",NA,7.5,56281,"nm0000264","nm0000264","nm0000104, nm1292111, nm0768614, nm1155977"
"tt8332922","A Quiet Place Part II",2020,0,97,"Drama,Horror,Sci-Fi",297372261,7.2,201986,"nm1024677","nm1024677,nm1456816,nm1399714","nm1289434, nm8075925, nm0614165, nm1024677"
"tt8332922","A Quiet Place Part II",2020,0,97,"Drama,Horror,Sci-Fi",NA,7.2,201986,"nm1024677","nm1024677,nm1456816,nm1399714","nm1289434, nm8075925, nm0614165, nm1024677"
"tt8350360","Annabelle Comes Home",2019,0,106,"Horror,Mystery,Thriller",NA,5.9,71684,"nm2477891","nm2477891,nm1490123","nm0267812, nm0933940, nm5085683, nm5589690"
"tt8359848","Climax",2018,0,97,"Drama,Horror,Music",NA,6.9,64251,"nm0637615","nm0637615","nm1154749, nm8273848, nm9113893, nm8156298"
"tt8364368","Crawl",2019,0,87,"Action,Adventure,Horror",NA,6.1,81548,"nm0014960","nm1726531,nm1726912","nm2546012, nm0001608, nm6077056, nm5105119"
"tt8367814","The Gentlemen",2019,0,113,"Action,Comedy,Crime",NA,7.8,308075,"nm0005363","nm0005363,nm6842463,nm3044095,nm2580983","nm0000190, nm0402271, nm1890784, nm0834989"
"tt8368406","Vivarium",2019,0,97,"Horror,Mystery,Sci-Fi",NA,5.8,53713,"nm2705923","nm2705923,nm1167599","nm1782299, nm2488429, nm9450235, nm0251986"
"tt8368512","The Courier",2020,0,112,"Drama,History,Thriller",NA,7.2,52372,"nm4315078","nm4468296","nm1212722, nm0632457, nm3014031, nm1078491"
"tt8372368","Rocketman",2019,0,94,"Adventure,Comedy,Documentary",195320400,6.2,199,"nm2291121,nm0513005","nm2291121,nm0513005","nm10142619, nm11011429, nm11011430, nm11011438"
"tt8385148","Hitman's Wife's Bodyguard",2021,0,100,"Action,Comedy,Crime",NA,6.1,79941,"nm0400850","nm4468296,nm5024076,nm4364857","nm0005351, nm0000168, nm0000161, nm0000104"
"tt8404614","The Two Popes",2019,0,125,"Biography,Comedy,Drama",NA,7.6,120188,"nm0576987","nm0565026","nm0000164, nm0000596, nm1375877, nm0323483"
"tt8503618","Hamilton",2020,0,160,"Biography,Drama,History",NA,8.4,84893,"nm2371802","nm0592135,nm2375857","nm0592135, nm5623883, nm1502434, nm0325989"
"tt8526872","Dolemite Is My Name",2019,0,118,"Biography,Comedy,Drama",NA,7.3,59564,"nm0108132","nm0018735,nm0438989","nm0000552, nm1221047, nm0258402, nm0732497"
"tt8721424","tick, tick...BOOM!",2021,0,115,"Biography,Drama,Musical",NA,7.5,88202,"nm0592135","nm4697007,nm1170227","nm1940449, nm3381295, nm1296587, nm1227814"
"tt8772262","Midsommar",2019,0,148,"Drama,Horror,Mystery",NA,7.1,280703,"nm4170048","nm4170048","nm6073955, nm2930503, nm9859585, nm2860379"
"tt8784956","Ava",2020,0,96,"Action,Thriller",NA,5.4,52390,"nm0853238","nm0628563","nm1567113, nm0000518, nm0996669, nm0000133"
"tt8847712","The French Dispatch",2021,0,107,"Comedy,Drama,Romance",NA,7.2,96164,"nm0027572","nm0027572,nm0178910,nm2450453,nm0005403","nm0001125, nm0004778, nm0842770, nm2244205"
"tt8936646","Extraction",2020,0,116,"Action,Thriller",NA,6.7,190054,"nm1092087","nm0751648,nm3133666,nm0751577,nm11461720","nm1165110, nm11523062, nm11523063, nm7287299"
"tt8946378","Knives Out",2019,0,130,"Comedy,Crime,Drama",311605581,7.9,581713,"nm0426059","nm0426059","nm0185819, nm0262635, nm1869101, nm0000130"
"tt8946378","Knives Out",2019,0,130,"Comedy,Crime,Drama",NA,7.9,581713,"nm0426059","nm0426059","nm0185819, nm0262635, nm1869101, nm0000130"
"tt9032400","Eternals",2021,0,156,"Action,Adventure,Fantasy",401847482,6.4,280198,"nm2125482","nm2125482,nm1522597,nm2535716,nm3303922,nm0456158","nm2110418, nm0534635, nm0001401, nm0000161"
"tt9032400","Eternals",2021,0,156,"Action,Adventure,Fantasy",NA,6.4,280198,"nm2125482","nm2125482,nm1522597,nm2535716,nm3303922,nm0456158","nm2110418, nm0534635, nm0001401, nm0000161"
"tt9047432","Pocahontas",1995,0,53,"Animation",346079773,2.2,38,"nm6928998","nm6928998","nm10152933, nm10149073, nm7250984, nm6928992, nm7258687, nm9980882, nm10057933, nm7250985"
"tt9071322","Dark Waters",2019,0,126,"Biography,Drama,History",NA,7.6,82501,"nm0001331","nm10164264,nm3918350,nm1996352","nm0749263, nm0004266, nm0000209, nm0000597"
"tt9100054","The Lost Daughter",2021,0,121,"Drama",NA,6.7,51701,"nm0350454","nm0350454,nm0273919","nm1469236, nm2976580, nm0424848, nm0000438"
"tt9376612","Shang-Chi and the Legend of the Ten Rings",2021,0,132,"Action,Adventure,Fantasy",432233010,7.5,338431,"nm2308774","nm1709264,nm2308774,nm6150131,nm1921680,nm4160687","nm4855517, nm5377144, nm0504897, nm0001426"
"tt9376612","Shang-Chi and the Legend of the Ten Rings",2021,0,132,"Action,Adventure,Fantasy",NA,7.5,338431,"nm2308774","nm1709264,nm2308774,nm6150131,nm1921680,nm4160687","nm4855517, nm5377144, nm0504897, nm0001426"
"tt9389998","Pushpa: The Rise - Part 1",2021,0,179,"Action,Adventure,Crime",NA,8,53188,"nm1335875","nm1335875,nm9489622,nm8221259,nm13345531","nm1084853, nm1335704, nm8612305, nm5744564"
"tt9620288","King Richard",2021,0,144,"Biography,Drama,Sport",NA,7.5,69144,"nm3232264","nm1598140","nm0000226, nm0254712, nm1256532, nm5181138"
"tt9620292","Promising Young Woman",2020,0,113,"Crime,Drama,Mystery",NA,7.5,156173,"nm2193504","nm2193504","nm1659547, nm3102998, nm1555340, nm0000317"
"tt9639470","Last Night in Soho",2021,0,116,"Drama,Horror,Mystery",NA,7.1,95744,"nm0942367","nm0942367,nm4880670","nm5057169, nm5896355, nm1741002, nm0001671"
